,article_name,country,rev_id,article_quality,population
5052,Mustafa Merlika-Kruja,Albania,790721285,C,2892000
5053,Ymer Deliallisi,Albania,790721290,Stub,2892000
5054,Abdi Toptani,Albania,790721310,Stub,2892000
5055,Riza Dani,Albania,790721337,Start,2892000
5056,Mesila Doda,Albania,790924186,Start,2892000
5057,Besnik Mustafaj,Albania,791225701,Stub,2892000
5058,Bedri Pejani,Albania,791318611,C,2892000
5059,Hajdar Blloshmi,Albania,791318746,Stub,2892000
5060,Dervish Hima,Albania,791318784,Start,2892000
5061,Bilbil Klosi,Albania,791415808,Start,2892000
5062,List of Ministers of Foreign Affairs of Albania,Albania,791679071,Start,2892000
5063,Kostandin Boshnjaku,Albania,791693230,C,2892000
5064,Ramadan Çitaku,Albania,791694358,Start,2892000
5065,Astrit Patozi,Albania,791805823,Stub,2892000
5066,Idhomene Kosturi,Albania,791836458,C,2892000
5067,Rexhep Jella,Albania,792117312,Stub,2892000
5068,Flamur Noka,Albania,792258578,Stub,2892000
5069,Besiana Kadare,Albania,792684433,Stub,2892000
5070,Majlinda Bregu,Albania,792801328,Start,2892000
5071,Elez Koçi,Albania,793994990,Start,2892000
5072,Ditmir Bushati,Albania,794083377,Start,2892000
5073,Ceno Bey Kryeziu,Albania,795293112,B,2892000
5074,Costa Chekrezi,Albania,795321320,GA,2892000
5075,Ibrahim Dalliu,Albania,795643909,Start,2892000
5076,Ibrahim Biçakçiu,Albania,795835388,Start,2892000
5077,Mihal Turtulli,Albania,796371886,C,2892000
5078,Besnik Bekteshi,Albania,796600327,Start,2892000
5079,Adil Çarçani,Albania,796896129,Start,2892000
5080,Aldo Bumçi,Albania,796899839,Start,2892000
5081,Nexhmije Hoxha,Albania,797116789,Start,2892000
5082,Albulena Haxhiu,Albania,797183093,Stub,2892000
5083,Visar Ymeri,Albania,797474291,Stub,2892000
5084,Andon Beça,Albania,797490997,Stub,2892000
5085,Gramoz Pashko,Albania,797777699,Start,2892000
5086,Adem Demaçi,Albania,797855253,C,2892000
5087,Fatmir Besimi,Albania,798133285,B,2892000
5088,Pirro Dodbiba,Albania,798292485,C,2892000
5089,Talat Xhaferi,Albania,798306442,C,2892000
5090,Kiço Mustaqi,Albania,798552371,C,2892000
5091,Musine Kokalari,Albania,798610427,C,2892000
5092,Abedin Dino,Albania,798610656,Start,2892000
5093,Midhat Frashëri,Albania,798610664,C,2892000
5094,Dhimitër Pasko,Albania,798610685,C,2892000
5095,Dhimitër Shuteriqi,Albania,798610693,C,2892000
5096,Avni Rrustemi,Albania,798614973,C,2892000
5097,Lenka Çuko,Albania,798618825,Start,2892000
5098,Dashamir Tahiri,Albania,799021548,Stub,2892000
5099,Nikollë Kaçorri,Albania,799304187,Start,2892000
5100,Pandeli Cale,Albania,799450784,Start,2892000
5101,Orjola Pampuri,Albania,799467293,Stub,2892000
5102,Valentina Leskaj,Albania,799468489,Stub,2892000
5103,Arta Dade,Albania,799468585,Stub,2892000
5104,Klajda Gjosha,Albania,799468712,Start,2892000
5105,Mirela Kumbaro,Albania,799468736,Start,2892000
5106,Jozefina Topalli,Albania,799644994,C,2892000
5107,Reme Lala,Albania,799695433,Stub,2892000
5108,Dhimitër Kacimbra,Albania,799802367,Stub,2892000
5109,Mimi Kodheli,Albania,800117926,Start,2892000
5110,Besim Kuka,Albania,800124910,Stub,2892000
5111,Shkelzen Maliqi,Albania,800150501,Start,2892000
5112,Avdullah Hoti,Albania,800216192,Stub,2892000
5113,Ridvan Bode,Albania,800267301,Stub,2892000
5114,Abedin Nepravishta,Albania,800597956,Stub,2892000
5115,Grida Duma,Albania,800805646,Start,2892000
5116,Albana Vokshi,Albania,800811950,Stub,2892000
5117,Lindita Nikolla,Albania,801084884,Stub,2892000
5118,Fatmir Xhafaj,Albania,801196501,Start,2892000
5119,Elmaz Boçe,Albania,801477757,Stub,2892000
5120,Ibrahim Temo,Albania,801554031,Stub,2892000
5121,Engjëll Cara,Albania,801685456,Stub,2892000
5122,Liri Belishova,Albania,801825901,Start,2892000
5123,Sylejman Selimi,Albania,801939407,Start,2892000
5124,Rexhep Meidani,Albania,802133891,Start,2892000
5125,Ledina Mandia,Albania,802161072,Start,2892000
5126,Mehmet Shehu,Albania,802276196,C,2892000
5127,Pandeli Majko,Albania,802380908,Start,2892000
5128,Hysni Curri,Albania,802437768,Start,2892000
5129,Aqif Pasha Elbasani,Albania,802437777,C,2892000
5130,Spiridon Ilo,Albania,802437821,Start,2892000
5131,Qemal Karaosmani,Albania,802437823,Start,2892000
5132,Babë Dud Karbunara,Albania,802437825,Start,2892000
5133,Veli Këlcyra,Albania,802437830,Start,2892000
5134,Kostaq Kota,Albania,802437849,Stub,2892000
5135,Ismet Bey Kryeziu,Albania,802437851,Start,2892000
5136,Gjon Markagjoni,Albania,802437876,Start,2892000
5137,Dhimitër Mborja,Albania,802437878,Start,2892000
5138,Behxhet Nepravishta,Albania,802437918,Stub,2892000
5139,Zyhdi Ohri,Albania,802437920,Stub,2892000
5140,Thoma Orollogaj,Albania,802437923,Start,2892000
5141,Kadri Prishtina,Albania,802437935,Start,2892000
5142,Ymer Prizreni,Albania,802437937,Start,2892000
5143,Aristidh Ruci,Albania,802437953,Start,2892000
5144,Nuri Sojliu,Albania,802437981,Stub,2892000
5145,Essad Pasha Toptani,Albania,802438001,C,2892000
5146,Dhimitër Tutulani,Albania,802438004,Start,2892000
5147,Aziz Vrioni,Albania,802438008,Start,2892000
5148,Qemal Bey Vrioni,Albania,802438011,Start,2892000
5149,Sami Bey Vrioni,Albania,802438013,Start,2892000
5150,Salih Bey Vuçitërni,Albania,802438016,Start,2892000
5151,Dhimitër Zografi,Albania,802438029,Start,2892000
5152,Ali Asllani,Albania,802442569,Start,2892000
5153,Eqrem Vlora,Albania,802442709,C,2892000
5154,Ahmed Dino,Albania,802444083,Stub,2892000
5155,Nexhip Draga,Albania,802444386,Start,2892000
5156,Mihal Kasso,Albania,802444412,Stub,2892000
5157,Shahin Kolonja,Albania,802444420,Start,2892000
5158,Myfid bej Libohova,Albania,802444424,Start,2892000
5159,Hasan Prishtina,Albania,802444443,C,2892000
5160,Syrja Vlora,Albania,802444462,Start,2892000
5161,Mahmud Xhelaledini,Albania,802444467,Stub,2892000
5162,Ali Pasha of Gusinje,Albania,802446449,Start,2892000
5163,Lefter Koka,Albania,802469067,Stub,2892000
5164,Genc Pollo,Albania,802469085,Start,2892000
5165,Abas Ermenji,Albania,802672368,Start,2892000
5166,Fan S. Noli,Albania,802740752,GA,2892000
5167,Fatos Nano,Albania,802841606,GA,2892000
5168,Edmond Panariti,Albania,802847173,C,2892000
5169,Fejzi Alizoti,Albania,802930966,C,2892000
5170,Bislim Bajgora,Albania,802961482,C,2892000
5171,Tahir Veliu,Albania,803573135,Start,2892000
5172,Hysen Hoxha,Albania,803638786,Start,2892000
5173,Foto Çami,Albania,803812055,Start,2892000
5174,Medar Shtylla,Albania,803818094,Stub,2892000
5175,Diana Çuli,Albania,804330641,Start,2892000
5176,Mimoza Ahmeti,Albania,804346260,Start,2892000
5177,Olta Xhaçka,Albania,804514843,Start,2892000
5178,Galip Ramadhi,Albania,804654525,Stub,2892000
5179,Mihal Grameno,Albania,804736157,C,2892000
5180,Visarion Xhuvani,Albania,804871585,C,2892000
5181,Bujar Nishani,Albania,804882538,C,2892000
5182,Vasil Bollano,Albania,805025020,Start,2892000
5183,Gent Strazimiri,Albania,805073920,C,2892000
5184,Floida Kërpaçi,Albania,805157015,Stub,2892000
5185,Myqerem Tafaj,Albania,805159843,Start,2892000
5186,Branko Manoillovski,Albania,805176809,Start,2892000
5187,Luigj Gurakuqi,Albania,805216034,C,2892000
5188,Kiço Ngjela,Albania,805298454,Start,2892000
5189,Gerti Bogdani,Albania,805412290,Stub,2892000
5190,Lulzim Basha,Albania,805535874,C,2892000
5191,Nako Spiru,Albania,805810754,Start,2892000
5192,Monika Kryemadhi,Albania,805829565,Start,2892000
5193,Gramoz Ruçi,Albania,806100649,Start,2892000
5194,Qazim Mulleti,Albania,806563340,C,2892000
5195,Ramiz Alia,Albania,806618008,C,2892000
5196,Ilir Meta,Albania,806618350,C,2892000
5197,Gjergj Fishta,Albania,806889573,C,2892000
5198,Ben Blushi,Albania,806896405,Start,2892000
5199,"Leka I, Crown Prince of Albania",Albania,806899527,C,2892000
5200,Aćif Hadžiahmetović,Albania,807081719,GA,2892000
5201,Saimir Tahiri,Albania,807172264,Stub,2892000
5202,Sali Berisha,Albania,807185094,C,2892000
5203,Gëzim Dibra,Albania,807262283,Stub,2892000
5204,Hafez Musa Ali Basha,Albania,807423285,Stub,2892000
5205,Hafëz Jusuf Azemi,Albania,807427674,Stub,2892000
5206,Edi Rama,Albania,807436239,GA,2892000
5207,Hajredin Çeliku,Albania,807458594,C,2892000
5208,Haki Toska,Albania,807479431,FA,2892000
5209,Template:CostaRica-politician-stub,Costa Rica,394587483,Stub,4832000
5210,Template:CostaRica-mayor-stub,Costa Rica,443468553,Stub,4832000
5211,Template:CostaRica-diplomat-stub,Costa Rica,585817999,Stub,4832000
5212,Carlos Durán Cartín,Costa Rica,703055426,Stub,4832000
5213,Aniceto Esquivel Sáenz,Costa Rica,703055552,Stub,4832000
5214,Alberto Oreamuno Flores,Costa Rica,703416870,Stub,4832000
5215,António Pinto Soares,Costa Rica,705177330,Start,4832000
5216,Manuel Mora,Costa Rica,705402311,Stub,4832000
5217,Ricardo Toledo,Costa Rica,706458967,Stub,4832000
5218,Bernardo Soto Alfaro,Costa Rica,708172804,Stub,4832000
5219,Rubén Pacheco (Costa Rica),Costa Rica,711197366,Stub,4832000
5220,Vicente Aguilar Cubero,Costa Rica,714840469,Stub,4832000
5221,Florentino Alfaro Zamora,Costa Rica,714840544,Stub,4832000
5222,Apolinar de Jesús Soto Quesada,Costa Rica,714840569,Stub,4832000
5223,Bernardo Rodríguez y Alfaro,Costa Rica,714840680,Stub,4832000
5224,Manuel Antonio Bonilla Nava,Costa Rica,714840697,Stub,4832000
5225,Roberto Brenes Mesén,Costa Rica,714840777,Stub,4832000
5226,Joaquín Bernardo Calvo Rosales,Costa Rica,714840837,Stub,4832000
5227,Ramón Castro y Ramírez,Costa Rica,714840980,Stub,4832000
5228,José Joaquín Chaverri Sievert,Costa Rica,714841020,Stub,4832000
5229,Cipriano Pérez y Arias,Costa Rica,714841062,Stub,4832000
5230,José Andrés Coronado Alvarado,Costa Rica,714841086,Stub,4832000
5231,Domingo González Pérez,Costa Rica,714841151,Stub,4832000
5232,Narciso Esquivel y Salazar,Costa Rica,714841338,Stub,4832000
5233,Eusebio Figueroa Oreamuno,Costa Rica,714841426,Stub,4832000
5234,Gerardo Gómez Ramírez,Costa Rica,714841526,Stub,4832000
5235,Victoria Guardia Alvarado,Costa Rica,714841549,Stub,4832000
5236,Joaquín de Iglesias Vidamartel,Costa Rica,714841686,Stub,4832000
5237,Agapito Jiménez Zamora,Costa Rica,714841738,Stub,4832000
5238,Jorge Hine Saborío,Costa Rica,714841752,Stub,4832000
5239,Juan Fernando Echeverría,Costa Rica,714841815,Stub,4832000
5240,Juan José de Bonilla y Herdocia,Costa Rica,714841858,Stub,4832000
5241,Juan de Obregón y Espinosa,Costa Rica,714841873,Stub,4832000
5242,Pedro María León-Páez y Brown,Costa Rica,714841892,Stub,4832000
5243,Luis Diego Sáenz Carazo,Costa Rica,714841930,Stub,4832000
5244,José María Zeledón Brenes,Costa Rica,714841955,Stub,4832000
5245,Rodrigo Madrigal Nieto,Costa Rica,714841985,Stub,4832000
5246,Manuel José Carazo Bonilla,Costa Rica,714842025,Stub,4832000
5247,Manuel María de Peralta y López del Corral,Costa Rica,714842046,Stub,4832000
5248,Manuel de Jesús Jiménez Oreamuno,Costa Rica,714842063,Stub,4832000
5249,Juan Rafael Mata Lafuente,Costa Rica,714842207,Stub,4832000
5250,Carlos Meléndez Chaverri,Costa Rica,714842220,Start,4832000
5251,José Merino del Río,Costa Rica,714842279,Stub,4832000
5252,Miguel Carranza Fernández,Costa Rica,714842317,Stub,4832000
5253,Felipe Francisco Molina y Bedoya,Costa Rica,714842345,Stub,4832000
5254,Félix Arcadio Montero Monge,Costa Rica,714842398,Stub,4832000
5255,José Joaquín Mora Porras,Costa Rica,714842448,Stub,4832000
5256,Ricardo Moreno Cañas,Costa Rica,714842472,Stub,4832000
5257,Rafael Moya Murillo,Costa Rica,714842487,Stub,4832000
5258,José Concepción Pinto Castro,Costa Rica,714842612,Stub,4832000
5259,Eusebio Prieto y Ruiz,Costa Rica,714842651,Stub,4832000
5260,René Picado Michalski,Costa Rica,714842740,Stub,4832000
5261,Ricardo Toledo Carranza,Costa Rica,714842754,Stub,4832000
5262,Percy Rodríguez,Costa Rica,714842769,Stub,4832000
5263,José Carlos Sáenz Esquivel,Costa Rica,714842852,Stub,4832000
5264,Tomás Enrique Soley Soler,Costa Rica,714842948,Stub,4832000
5265,Roberto Tovar Faja,Costa Rica,714842972,Stub,4832000
5266,Tranquilino de Bonilla y Herdocia,Costa Rica,714842989,Stub,4832000
5267,Gerardo Trejos Salas,Costa Rica,714843010,Stub,4832000
5268,Juan José Ulloa Solares,Costa Rica,714843033,Stub,4832000
5269,Santos Velázquez y Tinoco,Costa Rica,714843056,Stub,4832000
5270,Jorge Volio Jiménez,Costa Rica,714843100,Start,4832000
5271,Julián Volio Llorente,Costa Rica,714843116,Stub,4832000
5272,Francisco María Iglesias Llorente,Costa Rica,717821123,Stub,4832000
5273,Óscar López (politician),Costa Rica,719078120,Stub,4832000
5274,Olivier Pérez González,Costa Rica,724328535,Stub,4832000
5275,Sonia Marta Mora Escalante,Costa Rica,724408103,Stub,4832000
5276,Germán Serrano Pinto,Costa Rica,724632104,Stub,4832000
5277,Miguel de Bonilla y Laya-Bolívar,Costa Rica,725855691,Start,4832000
5278,Kevin Casas Zamora,Costa Rica,726228430,Start,4832000
5279,Olga Marta Sánchez Oviedo,Costa Rica,726274324,Stub,4832000
5280,Marcela Guerrero Campos,Costa Rica,726274433,Stub,4832000
5281,Nidia María Jiménez Vásquez,Costa Rica,726274540,Stub,4832000
5282,Laura María Garro Sánchez,Costa Rica,726275029,Start,4832000
5283,Máximo Fernández Alvarado,Costa Rica,728723046,Stub,4832000
5284,José María Montealegre,Costa Rica,729822489,Stub,4832000
5285,Ascensión Esquivel Ibarra,Costa Rica,730789490,Stub,4832000
5286,Ricardo Castro Beeche,Costa Rica,730799334,Stub,4832000
5287,Florencio del Castillo,Costa Rica,734344899,Start,4832000
5288,Andrés Venegas García,Costa Rica,737612557,Stub,4832000
5289,Rodrigo Alberto Carazo Zeledón,Costa Rica,738879179,Stub,4832000
5290,Alfio Piva,Costa Rica,739159758,Stub,4832000
5291,Luis Liberman,Costa Rica,739159948,Stub,4832000
5292,Juan de los Santos Madriz y Cervantes,Costa Rica,740120212,Stub,4832000
5293,Rafael Francisco Osejo,Costa Rica,743024451,Start,4832000
5294,Rafael Calderón Muñoz,Costa Rica,744108635,Start,4832000
5295,Fernando Volio Jiménez,Costa Rica,746882155,Stub,4832000
5296,Tobías Zúñiga Castro,Costa Rica,748916934,Stub,4832000
5297,María Teresa Obregón Zamora,Costa Rica,749906649,C,4832000
5298,Luis Fishman Zonzinski,Costa Rica,749929624,Stub,4832000
5299,Alejandro Alvarado García,Costa Rica,751088851,Stub,4832000
5300,José Antonio Pinto Castro,Costa Rica,751089029,Stub,4832000
5301,Rafael Ramírez Hidalgo,Costa Rica,751089166,Stub,4832000
5302,Isaac Felipe Azofeifa,Costa Rica,755824969,Start,4832000
5303,Manuel María de Peralta y Alfaro,Costa Rica,756178963,Start,4832000
5304,Gloria Valerín Rodríguez,Costa Rica,757562899,Start,4832000
5305,María Elena Carballo,Costa Rica,757615563,Stub,4832000
5306,Maureen Clarke,Costa Rica,757615594,Stub,4832000
5307,Francisco Aguilar Barquero,Costa Rica,765119053,Stub,4832000
5308,José Pablo Quirós Quirós,Costa Rica,765720521,Stub,4832000
5309,Vicente Herrera Zeledón,Costa Rica,768846582,Stub,4832000
5310,Lorena Clare Facio,Costa Rica,769195795,Stub,4832000
5311,Karen Olsen Beck,Costa Rica,769196442,Start,4832000
5312,Pacífica Fernández,Costa Rica,769196709,Stub,4832000
5313,Benito Serrano Jiménez,Costa Rica,770305294,Stub,4832000
5314,Justo Orozco,Costa Rica,771076619,Start,4832000
5315,Gerardo Guzmán Quirós,Costa Rica,772603623,Stub,4832000
5316,Marjorie Elliott Sypher,Costa Rica,773382727,Stub,4832000
5317,Mauro Fernández Acuña,Costa Rica,773443662,Start,4832000
5318,Rolando Araya Monge,Costa Rica,776606351,Start,4832000
5319,Carmen Muñoz,Costa Rica,777980943,Start,4832000
5320,Estrella Zeledón Lizano,Costa Rica,779028823,Stub,4832000
5321,Estela Quesada,Costa Rica,779368904,Start,4832000
5322,Nazario Toledo,Costa Rica,780183680,Stub,4832000
5323,Gloria Bejarano Almada,Costa Rica,781366778,Stub,4832000
5324,Tomás Guardia Gutiérrez,Costa Rica,782840414,Stub,4832000
5325,Margarita Penón,Costa Rica,783430480,Stub,4832000
5326,Ramón Jiménez y Robredo,Costa Rica,786267699,Stub,4832000
5327,Joaquín Gutiérrez,Costa Rica,786272274,C,4832000
5328,Laura Chinchilla,Costa Rica,787802906,C,4832000
5329,Jorge Urbina,Costa Rica,788006995,Start,4832000
5330,Marco Vinicio Vargas Pereira,Costa Rica,788015450,Stub,4832000
5331,Nazareth Avendaño Incera,Costa Rica,788020306,Start,4832000
5332,Rebeca Grynspan,Costa Rica,788028940,Start,4832000
5333,Alberto Salom Echeverría,Costa Rica,788216895,C,4832000
5334,Ana Rosa Chacón,Costa Rica,788946441,C,4832000
5335,Juan Mora Fernández,Costa Rica,789228288,Stub,4832000
5336,Epsy Campbell Barr,Costa Rica,789547218,Start,4832000
5337,Leda Zamora Chaves,Costa Rica,789547247,Start,4832000
5338,List of Presidents of the Legislative Assembly of Costa Rica,Costa Rica,789548138,Start,4832000
5339,List of mayors in Costa Rica,Costa Rica,789548142,Start,4832000
5340,Aquileo J. Echeverría,Costa Rica,789584755,Start,4832000
5341,Rafael Ángel Calderón Fournier,Costa Rica,791906045,C,4832000
5342,León Cortés Castro,Costa Rica,791906342,Start,4832000
5343,Carmen Lyra,Costa Rica,793195192,C,4832000
5344,Jesús Jiménez Zamora,Costa Rica,795477814,Stub,4832000
5345,Manuel Antonio Barrantes Rodríguez,Costa Rica,795957103,Stub,4832000
5346,Christiana Figueres,Costa Rica,798371628,B,4832000
5347,Carmen Naranjo,Costa Rica,798489524,C,4832000
5348,Marlene Madrigal Flores,Costa Rica,798609515,Start,4832000
5349,List of Deputies of Costa Rica,Costa Rica,799059828,Start,4832000
5350,Daniel Oduber Quirós,Costa Rica,800362257,Start,4832000
5351,Doris Yankelewitz Berger,Costa Rica,800367054,C,4832000
5352,Elizabeth Fonseca Corrales,Costa Rica,801414560,Start,4832000
5353,Elizabeth Odio Benito,Costa Rica,801424190,C,4832000
5354,Emilia Molina Cruz,Costa Rica,803706453,Stub,4832000
5355,Otilio Ulate Blanco,Costa Rica,804495166,Start,4832000
5356,José Miguel Corrales Bolaños,Costa Rica,804495504,Stub,4832000
5357,List of Costa Rican politicians,Costa Rica,806497540,Start,4832000
5358,Sonia Picado Sotela,Costa Rica,807219425,Start,4832000
5359,Julius Gregr,Czech Republic,395521877,Stub,10551227
5360,Edvard Gregr,Czech Republic,395526568,Stub,10551227
5361,Template:CzechRepublic-mayor-stub,Czech Republic,444371643,Stub,10551227
5362,Template:CzechRepublic-diplomat-stub,Czech Republic,540993708,Stub,10551227
5363,Miroslav Poche,Czech Republic,672862914,Stub,10551227
5364,Vojtěch Mynář,Czech Republic,673008587,Stub,10551227
5365,Jan Malypetr,Czech Republic,704424304,Stub,10551227
5366,Emanuel Moravec,Czech Republic,705080136,Start,10551227
5367,Vladimír Hučín,Czech Republic,707597623,Start,10551227
5368,Pavla Topolánková,Czech Republic,709676840,Start,10551227
5369,Josef Barák,Czech Republic,711675761,Stub,10551227
5370,Antonín Švehla,Czech Republic,712426548,Stub,10551227
5371,Jakob Marzel Sternberger,Czech Republic,713698544,Stub,10551227
5372,Alois Anderka,Czech Republic,714174726,Stub,10551227
5373,Ivan Dejmal,Czech Republic,715467197,Start,10551227
5374,Franz Macoun,Czech Republic,715640391,Stub,10551227
5375,Karel Urbánek,Czech Republic,716711851,Stub,10551227
5376,Vladimír Klokočka,Czech Republic,717429365,Start,10551227
5377,Jaromír Jermář,Czech Republic,720027362,Stub,10551227
5378,Artur London,Czech Republic,721736524,Start,10551227
5379,František Sláma (politician),Czech Republic,722937211,Stub,10551227
5380,Jan Kubice,Czech Republic,723151837,Stub,10551227
5381,Kamil Jankovský,Czech Republic,723207013,Stub,10551227
5382,Václav Vacek,Czech Republic,724691268,Stub,10551227
5383,Čestmír Císař,Czech Republic,725362978,C,10551227
5384,Luca Rovinalti,Czech Republic,726666131,Stub,10551227
5385,Kamil Krofta,Czech Republic,726762194,Start,10551227
5386,Milan Štěch,Czech Republic,728506208,Stub,10551227
5387,Antonín Janoušek,Czech Republic,729912438,Stub,10551227
5388,Bedřich Geminder,Czech Republic,730146355,Stub,10551227
5389,Karel Domin,Czech Republic,735174171,Start,10551227
5390,Hubert Ripka,Czech Republic,737562321,Stub,10551227
5391,Tomáš Eduard Šilinger,Czech Republic,741588720,Stub,10551227
5392,Petr Janyška,Czech Republic,741798984,Stub,10551227
5393,Jana Juřenčáková,Czech Republic,743423675,Stub,10551227
5394,Jaromír Nečas,Czech Republic,744448745,Stub,10551227
5395,Siegfried Taub,Czech Republic,744612257,Start,10551227
5396,Záviš Kalandra,Czech Republic,746707985,Stub,10551227
5397,Alois Rašín,Czech Republic,749575931,Start,10551227
5398,Bedřich Reicin,Czech Republic,749945936,Start,10551227
5399,Bernd Richter,Czech Republic,751718674,Stub,10551227
5400,Kamil Kalina,Czech Republic,753045804,Stub,10551227
5401,Richard Sacher,Czech Republic,755428089,Stub,10551227
5402,Václav Fischer,Czech Republic,756317863,Start,10551227
5403,Božena Viková-Kunětická,Czech Republic,757336278,Stub,10551227
5404,Mikuláš of Hus,Czech Republic,758942647,Stub,10551227
5405,Gertruda Sekaninová-Čakrtová,Czech Republic,759446334,GA,10551227
5406,Petr Mlsna,Czech Republic,765838180,Stub,10551227
5407,Antonín Cyril Stojan,Czech Republic,768047769,C,10551227
5408,František Kubka,Czech Republic,768676716,Stub,10551227
5409,Josef Pfitzner,Czech Republic,773853256,Start,10551227
